filename,filepath,ingredient_type,ingredient_name,freshness_label
0234.jpg,data/vegetable/bittergroud/RottenBittergroud/0234.jpg,vegetable,bittergroud,not_fresh
0220.jpg,data/vegetable/bittergroud/RottenBittergroud/0220.jpg,vegetable,bittergroud,not_fresh
0340.jpg,data/vegetable/bittergroud/RottenBittergroud/0340.jpg,vegetable,bittergroud,not_fresh
0354.jpg,data/vegetable/bittergroud/RottenBittergroud/0354.jpg,vegetable,bittergroud,not_fresh
0142.jpg,data/vegetable/bittergroud/RottenBittergroud/0142.jpg,vegetable,bittergroud,not_fresh
0156.jpg,data/vegetable/bittergroud/RottenBittergroud/0156.jpg,vegetable,bittergroud,not_fresh
0181.jpg,data/vegetable/bittergroud/RottenBittergroud/0181.jpg,vegetable,bittergroud,not_fresh
0195.jpg,data/vegetable/bittergroud/RottenBittergroud/0195.jpg,vegetable,bittergroud,not_fresh
0194.jpg,data/vegetable/bittergroud/RottenBittergroud/0194.jpg,vegetable,bittergroud,not_fresh
0180.jpg,data/vegetable/bittergroud/RottenBittergroud/0180.jpg,vegetable,bittergroud,not_fresh
0157.jpg,data/vegetable/bittergroud/RottenBittergroud/0157.jpg,vegetable,bittergroud,not_fresh
0143.jpg,data/vegetable/bittergroud/RottenBittergroud/0143.jpg,vegetable,bittergroud,not_fresh
0355.jpg,data/vegetable/bittergroud/RottenBittergroud/0355.jpg,vegetable,bittergroud,not_fresh
0341.jpg,data/vegetable/bittergroud/RottenBittergroud/0341.jpg,vegetable,bittergroud,not_fresh
0221.jpg,data/vegetable/bittergroud/RottenBittergroud/0221.jpg,vegetable,bittergroud,not_fresh
0235.jpg,data/vegetable/bittergroud/RottenBittergroud/0235.jpg,vegetable,bittergroud,not_fresh
0209.jpg,data/vegetable/bittergroud/RottenBittergroud/0209.jpg,vegetable,bittergroud,not_fresh
0023.jpg,data/vegetable/bittergroud/RottenBittergroud/0023.jpg,vegetable,bittergroud,not_fresh
0037.jpg,data/vegetable/bittergroud/RottenBittergroud/0037.jpg,vegetable,bittergroud,not_fresh
0050.jpg,data/vegetable/bittergroud/RottenBittergroud/0050.jpg,vegetable,bittergroud,not_fresh
0044.jpg,data/vegetable/bittergroud/RottenBittergroud/0044.jpg,vegetable,bittergroud,not_fresh
0078.jpg,data/vegetable/bittergroud/RottenBittergroud/0078.jpg,vegetable,bittergroud,not_fresh
0093.jpg,data/vegetable/bittergroud/RottenBittergroud/0093.jpg,vegetable,bittergroud,not_fresh
0087.jpg,data/vegetable/bittergroud/RottenBittergroud/0087.jpg,vegetable,bittergroud,not_fresh
0252.jpg,data/vegetable/bittergroud/RottenBittergroud/0252.jpg,vegetable,bittergroud,not_fresh
0246.jpg,data/vegetable/bittergroud/RottenBittergroud/0246.jpg,vegetable,bittergroud,not_fresh
0291.jpg,data/vegetable/bittergroud/RottenBittergroud/0291.jpg,vegetable,bittergroud,not_fresh
0285.jpg,data/vegetable/bittergroud/RottenBittergroud/0285.jpg,vegetable,bittergroud,not_fresh
0326.jpg,data/vegetable/bittergroud/RottenBittergroud/0326.jpg,vegetable,bittergroud,not_fresh
0332.jpg,data/vegetable/bittergroud/RottenBittergroud/0332.jpg,vegetable,bittergroud,not_fresh
0124.jpg,data/vegetable/bittergroud/RottenBittergroud/0124.jpg,vegetable,bittergroud,not_fresh
0130.jpg,data/vegetable/bittergroud/RottenBittergroud/0130.jpg,vegetable,bittergroud,not_fresh
0118.jpg,data/vegetable/bittergroud/RottenBittergroud/0118.jpg,vegetable,bittergroud,not_fresh
0119.jpg,data/vegetable/bittergroud/RottenBittergroud/0119.jpg,vegetable,bittergroud,not_fresh
0131.jpg,data/vegetable/bittergroud/RottenBittergroud/0131.jpg,vegetable,bittergroud,not_fresh
0125.jpg,data/vegetable/bittergroud/RottenBittergroud/0125.jpg,vegetable,bittergroud,not_fresh
0333.jpg,data/vegetable/bittergroud/RottenBittergroud/0333.jpg,vegetable,bittergroud,not_fresh
0327.jpg,data/vegetable/bittergroud/RottenBittergroud/0327.jpg,vegetable,bittergroud,not_fresh
0284.jpg,data/vegetable/bittergroud/RottenBittergroud/0284.jpg,vegetable,bittergroud,not_fresh
0290.jpg,data/vegetable/bittergroud/RottenBittergroud/0290.jpg,vegetable,bittergroud,not_fresh
0247.jpg,data/vegetable/bittergroud/RottenBittergroud/0247.jpg,vegetable,bittergroud,not_fresh
0253.jpg,data/vegetable/bittergroud/RottenBittergroud/0253.jpg,vegetable,bittergroud,not_fresh
0086.jpg,data/vegetable/bittergroud/RottenBittergroud/0086.jpg,vegetable,bittergroud,not_fresh
0092.jpg,data/vegetable/bittergroud/RottenBittergroud/0092.jpg,vegetable,bittergroud,not_fresh
0079.jpg,data/vegetable/bittergroud/RottenBittergroud/0079.jpg,vegetable,bittergroud,not_fresh
0045.jpg,data/vegetable/bittergroud/RottenBittergroud/0045.jpg,vegetable,bittergroud,not_fresh
0051.jpg,data/vegetable/bittergroud/RottenBittergroud/0051.jpg,vegetable,bittergroud,not_fresh
0047.jpg,data/vegetable/bittergroud/RottenBittergroud/0047.jpg,vegetable,bittergroud,not_fresh
0053.jpg,data/vegetable/bittergroud/RottenBittergroud/0053.jpg,vegetable,bittergroud,not_fresh
0084.jpg,data/vegetable/bittergroud/RottenBittergroud/0084.jpg,vegetable,bittergroud,not_fresh
0090.jpg,data/vegetable/bittergroud/RottenBittergroud/0090.jpg,vegetable,bittergroud,not_fresh
0245.jpg,data/vegetable/bittergroud/RottenBittergroud/0245.jpg,vegetable,bittergroud,not_fresh
0251.jpg,data/vegetable/bittergroud/RottenBittergroud/0251.jpg,vegetable,bittergroud,not_fresh
0279.jpg,data/vegetable/bittergroud/RottenBittergroud/0279.jpg,vegetable,bittergroud,not_fresh
0286.jpg,data/vegetable/bittergroud/RottenBittergroud/0286.jpg,vegetable,bittergroud,not_fresh
0292.jpg,data/vegetable/bittergroud/RottenBittergroud/0292.jpg,vegetable,bittergroud,not_fresh
0331.jpg,data/vegetable/bittergroud/RottenBittergroud/0331.jpg,vegetable,bittergroud,not_fresh
0325.jpg,data/vegetable/bittergroud/RottenBittergroud/0325.jpg,vegetable,bittergroud,not_fresh
0319.jpg,data/vegetable/bittergroud/RottenBittergroud/0319.jpg,vegetable,bittergroud,not_fresh
0133.jpg,data/vegetable/bittergroud/RottenBittergroud/0133.jpg,vegetable,bittergroud,not_fresh
0127.jpg,data/vegetable/bittergroud/RottenBittergroud/0127.jpg,vegetable,bittergroud,not_fresh
0126.jpg,data/vegetable/bittergroud/RottenBittergroud/0126.jpg,vegetable,bittergroud,not_fresh
0132.jpg,data/vegetable/bittergroud/RottenBittergroud/0132.jpg,vegetable,bittergroud,not_fresh
0318.jpg,data/vegetable/bittergroud/RottenBittergroud/0318.jpg,vegetable,bittergroud,not_fresh
0324.jpg,data/vegetable/bittergroud/RottenBittergroud/0324.jpg,vegetable,bittergroud,not_fresh
0330.jpg,data/vegetable/bittergroud/RottenBittergroud/0330.jpg,vegetable,bittergroud,not_fresh
0293.jpg,data/vegetable/bittergroud/RottenBittergroud/0293.jpg,vegetable,bittergroud,not_fresh
0287.jpg,data/vegetable/bittergroud/RottenBittergroud/0287.jpg,vegetable,bittergroud,not_fresh
0278.jpg,data/vegetable/bittergroud/RottenBittergroud/0278.jpg,vegetable,bittergroud,not_fresh
0250.jpg,data/vegetable/bittergroud/RottenBittergroud/0250.jpg,vegetable,bittergroud,not_fresh
0244.jpg,data/vegetable/bittergroud/RottenBittergroud/0244.jpg,vegetable,bittergroud,not_fresh
0091.jpg,data/vegetable/bittergroud/RottenBittergroud/0091.jpg,vegetable,bittergroud,not_fresh
0085.jpg,data/vegetable/bittergroud/RottenBittergroud/0085.jpg,vegetable,bittergroud,not_fresh
0052.jpg,data/vegetable/bittergroud/RottenBittergroud/0052.jpg,vegetable,bittergroud,not_fresh
0046.jpg,data/vegetable/bittergroud/RottenBittergroud/0046.jpg,vegetable,bittergroud,not_fresh
0042.jpg,data/vegetable/bittergroud/RottenBittergroud/0042.jpg,vegetable,bittergroud,not_fresh
0056.jpg,data/vegetable/bittergroud/RottenBittergroud/0056.jpg,vegetable,bittergroud,not_fresh
0081.jpg,data/vegetable/bittergroud/RottenBittergroud/0081.jpg,vegetable,bittergroud,not_fresh
0095.jpg,data/vegetable/bittergroud/RottenBittergroud/0095.jpg,vegetable,bittergroud,not_fresh
0268.jpg,data/vegetable/bittergroud/RottenBittergroud/0268.jpg,vegetable,bittergroud,not_fresh
0240.jpg,data/vegetable/bittergroud/RottenBittergroud/0240.jpg,vegetable,bittergroud,not_fresh
0254.jpg,data/vegetable/bittergroud/RottenBittergroud/0254.jpg,vegetable,bittergroud,not_fresh
0283.jpg,data/vegetable/bittergroud/RottenBittergroud/0283.jpg,vegetable,bittergroud,not_fresh
0297.jpg,data/vegetable/bittergroud/RottenBittergroud/0297.jpg,vegetable,bittergroud,not_fresh
0308.jpg,data/vegetable/bittergroud/RottenBittergroud/0308.jpg,vegetable,bittergroud,not_fresh
0334.jpg,data/vegetable/bittergroud/RottenBittergroud/0334.jpg,vegetable,bittergroud,not_fresh
0320.jpg,data/vegetable/bittergroud/RottenBittergroud/0320.jpg,vegetable,bittergroud,not_fresh
0136.jpg,data/vegetable/bittergroud/RottenBittergroud/0136.jpg,vegetable,bittergroud,not_fresh
0122.jpg,data/vegetable/bittergroud/RottenBittergroud/0122.jpg,vegetable,bittergroud,not_fresh
0123.jpg,data/vegetable/bittergroud/RottenBittergroud/0123.jpg,vegetable,bittergroud,not_fresh
0137.jpg,data/vegetable/bittergroud/RottenBittergroud/0137.jpg,vegetable,bittergroud,not_fresh
0321.jpg,data/vegetable/bittergroud/RottenBittergroud/0321.jpg,vegetable,bittergroud,not_fresh
0335.jpg,data/vegetable/bittergroud/RottenBittergroud/0335.jpg,vegetable,bittergroud,not_fresh
0309.jpg,data/vegetable/bittergroud/RottenBittergroud/0309.jpg,vegetable,bittergroud,not_fresh
0296.jpg,data/vegetable/bittergroud/RottenBittergroud/0296.jpg,vegetable,bittergroud,not_fresh
0282.jpg,data/vegetable/bittergroud/RottenBittergroud/0282.jpg,vegetable,bittergroud,not_fresh
0255.jpg,data/vegetable/bittergroud/RottenBittergroud/0255.jpg,vegetable,bittergroud,not_fresh
0241.jpg,data/vegetable/bittergroud/RottenBittergroud/0241.jpg,vegetable,bittergroud,not_fresh
0269.jpg,data/vegetable/bittergroud/RottenBittergroud/0269.jpg,vegetable,bittergroud,not_fresh
0094.jpg,data/vegetable/bittergroud/RottenBittergroud/0094.jpg,vegetable,bittergroud,not_fresh
0080.jpg,data/vegetable/bittergroud/RottenBittergroud/0080.jpg,vegetable,bittergroud,not_fresh
0057.jpg,data/vegetable/bittergroud/RottenBittergroud/0057.jpg,vegetable,bittergroud,not_fresh
0043.jpg,data/vegetable/bittergroud/RottenBittergroud/0043.jpg,vegetable,bittergroud,not_fresh
0069.jpg,data/vegetable/bittergroud/RottenBittergroud/0069.jpg,vegetable,bittergroud,not_fresh
0055.jpg,data/vegetable/bittergroud/RottenBittergroud/0055.jpg,vegetable,bittergroud,not_fresh
0041.jpg,data/vegetable/bittergroud/RottenBittergroud/0041.jpg,vegetable,bittergroud,not_fresh
0096.jpg,data/vegetable/bittergroud/RottenBittergroud/0096.jpg,vegetable,bittergroud,not_fresh
0082.jpg,data/vegetable/bittergroud/RottenBittergroud/0082.jpg,vegetable,bittergroud,not_fresh
0257.jpg,data/vegetable/bittergroud/RottenBittergroud/0257.jpg,vegetable,bittergroud,not_fresh
0243.jpg,data/vegetable/bittergroud/RottenBittergroud/0243.jpg,vegetable,bittergroud,not_fresh
0294.jpg,data/vegetable/bittergroud/RottenBittergroud/0294.jpg,vegetable,bittergroud,not_fresh
0280.jpg,data/vegetable/bittergroud/RottenBittergroud/0280.jpg,vegetable,bittergroud,not_fresh
0323.jpg,data/vegetable/bittergroud/RottenBittergroud/0323.jpg,vegetable,bittergroud,not_fresh
0337.jpg,data/vegetable/bittergroud/RottenBittergroud/0337.jpg,vegetable,bittergroud,not_fresh
0109.jpg,data/vegetable/bittergroud/RottenBittergroud/0109.jpg,vegetable,bittergroud,not_fresh
0121.jpg,data/vegetable/bittergroud/RottenBittergroud/0121.jpg,vegetable,bittergroud,not_fresh
0135.jpg,data/vegetable/bittergroud/RottenBittergroud/0135.jpg,vegetable,bittergroud,not_fresh
0134.jpg,data/vegetable/bittergroud/RottenBittergroud/0134.jpg,vegetable,bittergroud,not_fresh
0120.jpg,data/vegetable/bittergroud/RottenBittergroud/0120.jpg,vegetable,bittergroud,not_fresh
0108.jpg,data/vegetable/bittergroud/RottenBittergroud/0108.jpg,vegetable,bittergroud,not_fresh
0336.jpg,data/vegetable/bittergroud/RottenBittergroud/0336.jpg,vegetable,bittergroud,not_fresh
0322.jpg,data/vegetable/bittergroud/RottenBittergroud/0322.jpg,vegetable,bittergroud,not_fresh
0281.jpg,data/vegetable/bittergroud/RottenBittergroud/0281.jpg,vegetable,bittergroud,not_fresh
0295.jpg,data/vegetable/bittergroud/RottenBittergroud/0295.jpg,vegetable,bittergroud,not_fresh
0242.jpg,data/vegetable/bittergroud/RottenBittergroud/0242.jpg,vegetable,bittergroud,not_fresh
0256.jpg,data/vegetable/bittergroud/RottenBittergroud/0256.jpg,vegetable,bittergroud,not_fresh
0083.jpg,data/vegetable/bittergroud/RottenBittergroud/0083.jpg,vegetable,bittergroud,not_fresh
0097.jpg,data/vegetable/bittergroud/RottenBittergroud/0097.jpg,vegetable,bittergroud,not_fresh
0040.jpg,data/vegetable/bittergroud/RottenBittergroud/0040.jpg,vegetable,bittergroud,not_fresh
0054.jpg,data/vegetable/bittergroud/RottenBittergroud/0054.jpg,vegetable,bittergroud,not_fresh
0068.jpg,data/vegetable/bittergroud/RottenBittergroud/0068.jpg,vegetable,bittergroud,not_fresh
0071.jpg,data/vegetable/tomato/FreshTomato/0071.jpg,vegetable,tomato,fresh
0717.jpg,data/vegetable/tomato/FreshTomato/0717.jpg,vegetable,tomato,fresh
0703.jpg,data/vegetable/tomato/FreshTomato/0703.jpg,vegetable,tomato,fresh
0065.jpg,data/vegetable/tomato/FreshTomato/0065.jpg,vegetable,tomato,fresh
0298.png,data/vegetable/tomato/FreshTomato/0298.png,vegetable,tomato,fresh
0918.jpg,data/vegetable/tomato/FreshTomato/0918.jpg,vegetable,tomato,fresh
0930.jpg,data/vegetable/tomato/FreshTomato/0930.jpg,vegetable,tomato,fresh
0924.jpg,data/vegetable/tomato/FreshTomato/0924.jpg,vegetable,tomato,fresh
0529.png,data/vegetable/tomato/FreshTomato/0529.png,vegetable,tomato,fresh
0515.jpg,data/vegetable/tomato/FreshTomato/0515.jpg,vegetable,tomato,fresh
0273.jpg,data/vegetable/tomato/FreshTomato/0273.jpg,vegetable,tomato,fresh
0267.jpg,data/vegetable/tomato/FreshTomato/0267.jpg,vegetable,tomato,fresh
0501.jpg,data/vegetable/tomato/FreshTomato/0501.jpg,vegetable,tomato,fresh
0059.png,data/vegetable/tomato/FreshTomato/0059.png,vegetable,tomato,fresh
0313.jpg,data/vegetable/tomato/FreshTomato/0313.jpg,vegetable,tomato,fresh
0878.png,data/vegetable/tomato/FreshTomato/0878.png,vegetable,tomato,fresh
0475.jpg,data/vegetable/tomato/FreshTomato/0475.jpg,vegetable,tomato,fresh
0850.png,data/vegetable/tomato/FreshTomato/0850.png,vegetable,tomato,fresh
0688.png,data/vegetable/tomato/FreshTomato/0688.png,vegetable,tomato,fresh
0111.png,data/vegetable/tomato/FreshTomato/0111.png,vegetable,tomato,fresh
0139.png,data/vegetable/tomato/FreshTomato/0139.png,vegetable,tomato,fresh
0105.jpg,data/vegetable/tomato/FreshTomato/0105.jpg,vegetable,tomato,fresh
0663.jpg,data/vegetable/tomato/FreshTomato/0663.jpg,vegetable,tomato,fresh
0677.jpg,data/vegetable/tomato/FreshTomato/0677.jpg,vegetable,tomato,fresh
0887.jpg,data/vegetable/tomato/FreshTomato/0887.jpg,vegetable,tomato,fresh
0893.jpg,data/vegetable/tomato/FreshTomato/0893.jpg,vegetable,tomato,fresh
0461.png,data/vegetable/tomato/FreshTomato/0461.png,vegetable,tomato,fresh
0307.png,data/vegetable/tomato/FreshTomato/0307.png,vegetable,tomato,fresh
0449.png,data/vegetable/tomato/FreshTomato/0449.png,vegetable,tomato,fresh
0844.jpg,data/vegetable/tomato/FreshTomato/0844.jpg,vegetable,tomato,fresh
0851.jpg,data/vegetable/tomato/FreshTomato/0851.jpg,vegetable,tomato,fresh
0689.jpg,data/vegetable/tomato/FreshTomato/0689.jpg,vegetable,tomato,fresh
0845.jpg,data/vegetable/tomato/FreshTomato/0845.jpg,vegetable,tomato,fresh
0448.png,data/vegetable/tomato/FreshTomato/0448.png,vegetable,tomato,fresh
0474.png,data/vegetable/tomato/FreshTomato/0474.png,vegetable,tomato,fresh
0879.jpg,data/vegetable/tomato/FreshTomato/0879.jpg,vegetable,tomato,fresh
0138.jpg,data/vegetable/tomato/FreshTomato/0138.jpg,vegetable,tomato,fresh
0886.jpg,data/vegetable/tomato/FreshTomato/0886.jpg,vegetable,tomato,fresh
0676.jpg,data/vegetable/tomato/FreshTomato/0676.jpg,vegetable,tomato,fresh
0110.jpg,data/vegetable/tomato/FreshTomato/0110.jpg,vegetable,tomato,fresh
0104.jpg,data/vegetable/tomato/FreshTomato/0104.jpg,vegetable,tomato,fresh
0892.png,data/vegetable/tomato/FreshTomato/0892.png,vegetable,tomato,fresh
0662.png,data/vegetable/tomato/FreshTomato/0662.png,vegetable,tomato,fresh
0312.jpg,data/vegetable/tomato/FreshTomato/0312.jpg,vegetable,tomato,fresh
0460.jpg,data/vegetable/tomato/FreshTomato/0460.jpg,vegetable,tomato,fresh
0306.jpg,data/vegetable/tomato/FreshTomato/0306.jpg,vegetable,tomato,fresh
0058.png,data/vegetable/tomato/FreshTomato/0058.png,vegetable,tomato,fresh
0070.png,data/vegetable/tomato/FreshTomato/0070.png,vegetable,tomato,fresh
0716.png,data/vegetable/tomato/FreshTomato/0716.png,vegetable,tomato,fresh
0702.png,data/vegetable/tomato/FreshTomato/0702.png,vegetable,tomato,fresh
0528.jpg,data/vegetable/tomato/FreshTomato/0528.jpg,vegetable,tomato,fresh
0925.png,data/vegetable/tomato/FreshTomato/0925.png,vegetable,tomato,fresh
0500.jpg,data/vegetable/tomato/FreshTomato/0500.jpg,vegetable,tomato,fresh
0919.png,data/vegetable/tomato/FreshTomato/0919.png,vegetable,tomato,fresh
0514.jpg,data/vegetable/tomato/FreshTomato/0514.jpg,vegetable,tomato,fresh
0272.jpg,data/vegetable/tomato/FreshTomato/0272.jpg,vegetable,tomato,fresh
0931.jpg,data/vegetable/tomato/FreshTomato/0931.jpg,vegetable,tomato,fresh
0266.png,data/vegetable/tomato/FreshTomato/0266.png,vegetable,tomato,fresh
0299.png,data/vegetable/tomato/FreshTomato/0299.png,vegetable,tomato,fresh
0064.jpg,data/vegetable/tomato/FreshTomato/0064.jpg,vegetable,tomato,fresh
0700.jpg,data/vegetable/tomato/FreshTomato/0700.jpg,vegetable,tomato,fresh
0714.jpg,data/vegetable/tomato/FreshTomato/0714.jpg,vegetable,tomato,fresh
0072.jpg,data/vegetable/tomato/FreshTomato/0072.jpg,vegetable,tomato,fresh
0270.png,data/vegetable/tomato/FreshTomato/0270.png,vegetable,tomato,fresh
0502.png,data/vegetable/tomato/FreshTomato/0502.png,vegetable,tomato,fresh
0933.jpg,data/vegetable/tomato/FreshTomato/0933.jpg,vegetable,tomato,fresh
0258.png,data/vegetable/tomato/FreshTomato/0258.png,vegetable,tomato,fresh
0264.jpg,data/vegetable/tomato/FreshTomato/0264.jpg,vegetable,tomato,fresh
0516.jpg,data/vegetable/tomato/FreshTomato/0516.jpg,vegetable,tomato,fresh
0099.png,data/vegetable/tomato/FreshTomato/0099.png,vegetable,tomato,fresh
0927.png,data/vegetable/tomato/FreshTomato/0927.png,vegetable,tomato,fresh
0066.png,data/vegetable/tomato/FreshTomato/0066.png,vegetable,tomato,fresh
0728.png,data/vegetable/tomato/FreshTomato/0728.png,vegetable,tomato,fresh
0476.jpg,data/vegetable/tomato/FreshTomato/0476.jpg,vegetable,tomato,fresh
0462.jpg,data/vegetable/tomato/FreshTomato/0462.jpg,vegetable,tomato,fresh
0847.png,data/vegetable/tomato/FreshTomato/0847.png,vegetable,tomato,fresh
0338.jpg,data/vegetable/tomato/FreshTomato/0338.jpg,vegetable,tomato,fresh
0853.png,data/vegetable/tomato/FreshTomato/0853.png,vegetable,tomato,fresh
0660.png,data/vegetable/tomato/FreshTomato/0660.png,vegetable,tomato,fresh
0112.jpg,data/vegetable/tomato/FreshTomato/0112.jpg,vegetable,tomato,fresh
0674.jpg,data/vegetable/tomato/FreshTomato/0674.jpg,vegetable,tomato,fresh
0106.jpg,data/vegetable/tomato/FreshTomato/0106.jpg,vegetable,tomato,fresh
0890.jpg,data/vegetable/tomato/FreshTomato/0890.jpg,vegetable,tomato,fresh
0648.jpg,data/vegetable/tomato/FreshTomato/0648.jpg,vegetable,tomato,fresh
0884.jpg,data/vegetable/tomato/FreshTomato/0884.jpg,vegetable,tomato,fresh
0489.png,data/vegetable/tomato/FreshTomato/0489.png,vegetable,tomato,fresh
0304.png,data/vegetable/tomato/FreshTomato/0304.png,vegetable,tomato,fresh
0310.png,data/vegetable/tomato/FreshTomato/0310.png,vegetable,tomato,fresh
0846.jpg,data/vegetable/tomato/FreshTomato/0846.jpg,vegetable,tomato,fresh
0852.jpg,data/vegetable/tomato/FreshTomato/0852.jpg,vegetable,tomato,fresh
0463.png,data/vegetable/tomato/FreshTomato/0463.png,vegetable,tomato,fresh
0488.png,data/vegetable/tomato/FreshTomato/0488.png,vegetable,tomato,fresh
0885.jpg,data/vegetable/tomato/FreshTomato/0885.jpg,vegetable,tomato,fresh
0891.jpg,data/vegetable/tomato/FreshTomato/0891.jpg,vegetable,tomato,fresh
0661.jpg,data/vegetable/tomato/FreshTomato/0661.jpg,vegetable,tomato,fresh
0113.jpg,data/vegetable/tomato/FreshTomato/0113.jpg,vegetable,tomato,fresh
0649.png,data/vegetable/tomato/FreshTomato/0649.png,vegetable,tomato,fresh
0675.png,data/vegetable/tomato/FreshTomato/0675.png,vegetable,tomato,fresh
0107.png,data/vegetable/tomato/FreshTomato/0107.png,vegetable,tomato,fresh
0339.jpg,data/vegetable/tomato/FreshTomato/0339.jpg,vegetable,tomato,fresh
0305.jpg,data/vegetable/tomato/FreshTomato/0305.jpg,vegetable,tomato,fresh
0477.jpg,data/vegetable/tomato/FreshTomato/0477.jpg,vegetable,tomato,fresh
0311.jpg,data/vegetable/tomato/FreshTomato/0311.jpg,vegetable,tomato,fresh
0067.png,data/vegetable/tomato/FreshTomato/0067.png,vegetable,tomato,fresh
0701.png,data/vegetable/tomato/FreshTomato/0701.png,vegetable,tomato,fresh
0926.png,data/vegetable/tomato/FreshTomato/0926.png,vegetable,tomato,fresh
0271.jpg,data/vegetable/tomato/FreshTomato/0271.jpg,vegetable,tomato,fresh
0503.jpg,data/vegetable/tomato/FreshTomato/0503.jpg,vegetable,tomato,fresh
0932.jpg,data/vegetable/tomato/FreshTomato/0932.jpg,vegetable,tomato,fresh
0259.png,data/vegetable/tomato/FreshTomato/0259.png,vegetable,tomato,fresh
0098.jpg,data/vegetable/tomato/FreshTomato/0098.jpg,vegetable,tomato,fresh
0265.png,data/vegetable/tomato/FreshTomato/0265.png,vegetable,tomato,fresh
0517.png,data/vegetable/tomato/FreshTomato/0517.png,vegetable,tomato,fresh
0729.jpg,data/vegetable/tomato/FreshTomato/0729.jpg,vegetable,tomato,fresh
0715.jpg,data/vegetable/tomato/FreshTomato/0715.jpg,vegetable,tomato,fresh
0073.jpg,data/vegetable/tomato/FreshTomato/0073.jpg,vegetable,tomato,fresh
0063.jpg,data/vegetable/tomato/FreshTomato/0063.jpg,vegetable,tomato,fresh
0922.jpg,data/vegetable/tomato/FreshTomato/0922.jpg,vegetable,tomato,fresh
0249.png,data/vegetable/tomato/FreshTomato/0249.png,vegetable,tomato,fresh
0088.jpg,data/vegetable/tomato/FreshTomato/0088.jpg,vegetable,tomato,fresh
0936.jpg,data/vegetable/tomato/FreshTomato/0936.jpg,vegetable,tomato,fresh
0261.png,data/vegetable/tomato/FreshTomato/0261.png,vegetable,tomato,fresh
0507.jpg,data/vegetable/tomato/FreshTomato/0507.jpg,vegetable,tomato,fresh
0513.jpg,data/vegetable/tomato/FreshTomato/0513.jpg,vegetable,tomato,fresh
0275.jpg,data/vegetable/tomato/FreshTomato/0275.jpg,vegetable,tomato,fresh
0739.png,data/vegetable/tomato/FreshTomato/0739.png,vegetable,tomato,fresh
0077.png,data/vegetable/tomato/FreshTomato/0077.png,vegetable,tomato,fresh
0711.png,data/vegetable/tomato/FreshTomato/0711.png,vegetable,tomato,fresh
0705.png,data/vegetable/tomato/FreshTomato/0705.png,vegetable,tomato,fresh
0329.jpg,data/vegetable/tomato/FreshTomato/0329.jpg,vegetable,tomato,fresh
0856.png,data/vegetable/tomato/FreshTomato/0856.png,vegetable,tomato,fresh
0315.jpg,data/vegetable/tomato/FreshTomato/0315.jpg,vegetable,tomato,fresh
0467.jpg,data/vegetable/tomato/FreshTomato/0467.jpg,vegetable,tomato,fresh
0301.jpg,data/vegetable/tomato/FreshTomato/0301.jpg,vegetable,tomato,fresh
0498.jpg,data/vegetable/tomato/FreshTomato/0498.jpg,vegetable,tomato,fresh
0895.png,data/vegetable/tomato/FreshTomato/0895.png,vegetable,tomato,fresh
0103.png,data/vegetable/tomato/FreshTomato/0103.png,vegetable,tomato,fresh
0665.png,data/vegetable/tomato/FreshTomato/0665.png,vegetable,tomato,fresh
0671.png,data/vegetable/tomato/FreshTomato/0671.png,vegetable,tomato,fresh
0117.png,data/vegetable/tomato/FreshTomato/0117.png,vegetable,tomato,fresh
0881.jpg,data/vegetable/tomato/FreshTomato/0881.jpg,vegetable,tomato,fresh
0659.jpg,data/vegetable/tomato/FreshTomato/0659.jpg,vegetable,tomato,fresh
0842.jpg,data/vegetable/tomato/FreshTomato/0842.jpg,vegetable,tomato,fresh
0473.png,data/vegetable/tomato/FreshTomato/0473.png,vegetable,tomato,fresh
0328.png,data/vegetable/tomato/FreshTomato/0328.png,vegetable,tomato,fresh
0664.jpg,data/vegetable/tomato/FreshTomato/0664.jpg,vegetable,tomato,fresh
0116.jpg,data/vegetable/tomato/FreshTomato/0116.jpg,vegetable,tomato,fresh
0880.jpg,data/vegetable/tomato/FreshTomato/0880.jpg,vegetable,tomato,fresh
0670.png,data/vegetable/tomato/FreshTomato/0670.png,vegetable,tomato,fresh
0102.png,data/vegetable/tomato/FreshTomato/0102.png,vegetable,tomato,fresh
0894.png,data/vegetable/tomato/FreshTomato/0894.png,vegetable,tomato,fresh
0499.jpg,data/vegetable/tomato/FreshTomato/0499.jpg,vegetable,tomato,fresh
0658.png,data/vegetable/tomato/FreshTomato/0658.png,vegetable,tomato,fresh
0466.jpg,data/vegetable/tomato/FreshTomato/0466.jpg,vegetable,tomato,fresh
0300.jpg,data/vegetable/tomato/FreshTomato/0300.jpg,vegetable,tomato,fresh
0314.jpg,data/vegetable/tomato/FreshTomato/0314.jpg,vegetable,tomato,fresh
0472.jpg,data/vegetable/tomato/FreshTomato/0472.jpg,vegetable,tomato,fresh
0857.png,data/vegetable/tomato/FreshTomato/0857.png,vegetable,tomato,fresh
0843.png,data/vegetable/tomato/FreshTomato/0843.png,vegetable,tomato,fresh
0704.png,data/vegetable/tomato/FreshTomato/0704.png,vegetable,tomato,fresh
0506.jpg,data/vegetable/tomato/FreshTomato/0506.jpg,vegetable,tomato,fresh
0923.png,data/vegetable/tomato/FreshTomato/0923.png,vegetable,tomato,fresh
